-721.214539 -378.370972 -356.569519, 172.282806 581.798645 -616.800415, 177.064606 726.676575 -622.096436, -588.110168 -509.972626 -486.075623, 326.196594 577.803772 -618.380249, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.061340 -373.682037 -498.441345, 319.311554 726.188599 -767.506470, 633.909729 -437.044098 383.793488, 323.154602 726.687073 -622.755066, -726.527710 -523.358093 -412.993073, 636.065430 -434.571960 480.743744, -101.843346 -300.177795 203.651611, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 173.479706 580.372009 -769.082947, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -219.647598 -421.259705 203.033310, -577.543884 -438.399109 -346.934479, -126.598610 -276.921692 50.043961, 250.706360 627.458069 -691.771484, -244.270523 -390.367249 48.571465, 174.424866 727.132263 -764.674805, -95.129929 -428.109375 102.256554, -251.757568 -269.444000 161.979919, 639.800842 -431.631104 285.595062, 324.726379 579.461548 -770.442078, 
-721.214539 -378.370972 -356.569519, 172.367966 581.733398 -616.871765, 177.045517 726.653625 -622.078308, -588.110168 -509.972626 -486.075623, 326.011078 577.684387 -618.492065, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.061340 -373.682037 -498.441345, 319.326263 726.204895 -767.516235, 633.909729 -437.044098 383.793488, 323.236725 726.633423 -622.694641, -726.510925 -523.362976 -412.979218, 636.065430 -434.571960 480.743744, -101.843346 -300.177795 203.651611, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 173.526367 580.348389 -769.015442, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -219.772522 -421.203339 203.021500, -577.533630 -438.377899 -346.936737, -126.589096 -276.936829 50.055477, 250.729523 628.114868 -691.859924, -244.234009 -390.406708 48.539642, 174.382339 727.137024 -764.705994, -95.127274 -428.152313 102.362221, -251.768509 -269.454773 161.925018, 639.800842 -431.631104 285.595062, 324.641937 579.426392 -770.370178, 
-721.214539 -378.370972 -356.569519, 172.487320 581.683350 -617.011963, 177.052216 726.675354 -622.077637, -588.110168 -509.972626 -486.075623, 325.890594 577.611389 -618.621704, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.061340 -373.682037 -498.441345, 319.371613 726.254150 -767.499329, 633.909729 -437.044098 383.793488, 323.261505 726.625488 -622.685730, -726.466980 -523.358887 -412.947449, 636.065430 -434.571960 480.743744, -101.843346 -300.177795 203.651611, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 173.571167 580.354614 -768.998230, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -219.837311 -421.154480 203.005554, -577.496033 -438.334198 -346.933105, -126.563850 -276.975037 50.051849, 250.764023 628.848877 -692.042419, -244.177246 -390.437378 48.499401, 174.353577 727.180115 -764.713135, -95.116966 -428.196838 102.445885, -251.759262 -269.426819 161.890640, 639.800842 -431.631104 285.595062, 324.575409 579.355591 -770.324036, 
-721.266235 -378.377533 -356.590271, 172.523148 581.645081 -617.094055, 177.041199 726.718018 -622.025757, -588.118958 -509.972839 -486.092224, 325.778687 577.613220 -618.733826, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.083435 -373.697113 -498.448029, 319.367279 726.289673 -767.497009, 633.909729 -437.044098 383.793488, 323.327698 726.579895 -622.610046, -726.440125 -523.358459 -412.877380, 636.065430 -434.571960 480.743744, -101.843346 -300.177795 203.651611, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 173.598068 580.366821 -768.986389, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -219.872589 -421.100159 202.998550, -577.491211 -438.276123 -346.935028, -126.541290 -277.003845 50.042728, 250.706894 629.373718 -692.204712, -244.141800 -390.454620 48.482876, 174.317764 727.207947 -764.733643, -95.090050 -428.224304 102.513588, -251.779816 -269.408417 161.829910, 639.800842 -431.631104 285.595062, 324.543640 579.315857 -770.305237, 
-721.266052 -378.351257 -356.605896, 172.622299 581.603516 -617.241333, 177.045547 726.752197 -622.026794, -588.118958 -509.972839 -486.092224, 325.692871 577.560242 -618.799438, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.103210 -373.715057 -498.462311, 319.397400 726.313721 -767.525879, 633.909729 -437.044098 383.793488, 323.412933 726.548096 -622.555237, -726.427429 -523.357544 -412.836060, 636.065430 -434.571960 480.743744, -101.892334 -300.092285 203.649841, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 173.640839 580.376038 -769.064575, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -219.908127 -421.043152 203.010132, -577.483521 -438.251831 -346.941406, -126.448044 -277.097687 50.008160, 250.682144 629.913452 -692.357483, -244.141800 -390.454620 48.482876, 174.277313 727.263977 -764.752075, -95.091728 -428.266205 102.624352, -251.766403 -269.348114 161.734451, 639.800842 -431.631104 285.595062, 324.527679 579.316101 -770.287476, 
-721.266052 -378.351257 -356.605896, 172.685410 581.604309 -617.276062, 177.026123 726.756104 -622.005371, -588.146484 -509.969482 -486.105896, 325.625977 577.584900 -618.884827, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.103210 -373.715057 -498.462311, 319.439880 726.339172 -767.541504, 633.909729 -437.044098 383.793488, 323.467621 726.582581 -622.517456, -726.413757 -523.371033 -412.792938, 636.065430 -434.571960 480.743744, -101.947090 -299.950226 203.649826, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 173.670013 580.347900 -769.051636, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -220.052307 -420.912476 203.013260, -577.472900 -438.226837 -346.949524, -126.319084 -277.188232 49.992798, 250.539551 630.473145 -692.601074, -244.119736 -390.472473 48.468391, 174.211182 727.332642 -764.828003, -95.069183 -428.298218 102.908386, -251.771622 -269.247772 161.535477, 639.800842 -431.631104 285.595062, 324.562347 579.293823 -770.264099, 
-721.266052 -378.351257 -356.605896, 172.857559 581.540649 -617.307190, 177.008713 726.790466 -621.976868, -588.140930 -509.953094 -486.130157, 325.515350 577.643738 -618.970032, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.103210 -373.715057 -498.462311, 319.472412 726.370361 -767.558838, 633.909729 -437.044098 383.793488, 323.467621 726.582581 -622.517456, -726.393677 -523.381592 -412.786774, 636.065430 -434.571960 480.743744, -102.056091 -299.898895 203.746033, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 173.735931 580.298462 -768.985291, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -220.138382 -420.861847 203.016388, -577.472900 -438.226837 -346.949524, -126.230270 -277.231720 50.031422, 250.231216 631.240540 -692.906738, -244.028030 -390.618439 48.456768, 174.173264 727.403137 -764.883362, -95.010391 -428.303192 103.095634, -251.792740 -269.205078 161.337769, 639.800842 -431.631104 285.595062, 324.495972 579.266663 -770.176575, 
-721.278564 -378.365448 -356.620270, 172.942169 581.499268 -617.405884, 176.951324 726.846924 -621.884216, -588.131226 -509.928192 -486.135284, 325.296082 577.634033 -619.166077, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.124817 -373.710419 -498.460358, 319.489532 726.346619 -767.568298, 633.909729 -437.044098 383.793488, 323.492188 726.590210 -622.506470, -726.385376 -523.396912 -412.786194, 636.065430 -434.571960 480.743744, -102.116966 -299.809143 203.782196, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 173.716949 580.240417 -768.927612, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -220.225113 -420.784760 203.019287, -577.472900 -438.226837 -346.949524, -126.169868 -277.254089 50.018715, 249.978790 632.112488 -693.182068, -243.967209 -390.655823 48.439686, 174.149948 727.443787 -764.927856, -94.970245 -428.298218 103.260452, -251.827194 -269.187103 161.194138, 639.800842 -431.631104 285.595062, 324.445618 579.215698 -770.116821, 
-721.278564 -378.365448 -356.620270, 173.018661 581.473450 -617.412415, 176.920563 726.969727 -621.729370, -588.131226 -509.928192 -486.135284, 325.176392 577.617798 -619.336121, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.124817 -373.710419 -498.460358, 319.600525 726.305725 -767.630127, 633.909729 -437.044098 383.793488, 323.528503 726.606934 -622.473511, -726.385376 -523.396912 -412.786194, 636.065430 -434.571960 480.743744, -102.124214 -299.763123 203.779251, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 173.761993 580.248047 -768.887268, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -220.300018 -420.695404 203.044312, -577.472900 -438.226837 -346.949524, -126.117859 -277.291901 49.992317, 249.475632 633.055664 -693.328430, -243.824036 -390.854187 48.429256, 174.110245 727.549927 -765.034973, -94.897446 -428.285217 103.401939, -251.834106 -269.107300 160.910629, 639.800842 -431.631104 285.595062, 324.351410 579.117981 -770.059753, 
-721.278564 -378.365448 -356.620270, 172.999634 581.430298 -617.391541, 176.877609 727.057007 -621.661804, -588.131226 -509.928192 -486.135284, 325.049957 577.620728 -619.499817, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.124817 -373.710419 -498.460358, 319.659454 726.297668 -767.704041, 633.909729 -437.044098 383.793488, 323.587433 726.605774 -622.452271, -726.385376 -523.396912 -412.786194, 636.065430 -434.571960 480.743744, -102.191383 -299.692108 203.760712, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 173.818741 580.207703 -768.808350, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -220.410950 -420.646667 203.025543, -577.472900 -438.226837 -346.949524, -126.003120 -277.346313 49.961815, 248.968994 633.955688 -693.267700, -243.672256 -391.054810 48.428535, 174.049530 727.671814 -765.134460, -94.818008 -428.345795 103.679977, -251.876205 -269.097198 160.668274, 639.800842 -431.631104 285.595062, 324.222748 579.111572 -769.967102, 
-721.278564 -378.365448 -356.620270, 173.069946 581.445862 -617.421448, 176.704941 727.248657 -621.476990, -588.131226 -509.928192 -486.135284, 324.945831 577.615051 -619.607056, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.124817 -373.710419 -498.460358, 319.679321 726.305359 -767.718201, 633.909729 -437.044098 383.793488, 323.644135 726.632568 -622.408569, -726.385376 -523.396912 -412.786194, 636.065430 -434.571960 480.743744, -102.228859 -299.640076 203.822449, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 173.914352 580.152039 -768.696655, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -220.585373 -420.611694 203.043945, -577.472900 -438.226837 -346.949524, -125.807213 -277.422852 49.947357, 248.494110 635.250977 -693.184326, -243.440186 -391.251923 48.355263, 173.988510 727.811401 -765.304810, -94.726776 -428.333252 104.053650, -251.903564 -269.155731 160.382599, 639.800842 -431.631104 285.595062, 324.146088 579.096436 -769.893372, 
-721.278564 -378.365448 -356.620270, 173.145828 581.404175 -617.514893, 176.474487 727.377563 -621.306824, -588.131226 -509.928192 -486.135284, 324.782867 577.596313 -619.758728, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.124817 -373.710419 -498.460358, 319.746582 726.333313 -767.747253, 633.909729 -437.044098 383.793488, 323.675049 726.617249 -622.388489, -726.385376 -523.396912 -412.786194, 636.065430 -434.571960 480.743744, -102.346924 -299.453552 203.889984, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 174.115692 580.052002 -768.505188, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -220.708984 -420.515686 203.034027, -577.472900 -438.226837 -346.949524, -125.624611 -277.526062 49.880077, 248.209335 636.832458 -693.025574, -243.293900 -391.411011 48.331257, 173.853760 727.833130 -765.450562, -94.735001 -428.376953 104.373642, -251.924133 -269.094421 160.054672, 639.800842 -431.631104 285.595062, 324.009094 579.092896 -769.782166, 
-721.278564 -378.365448 -356.620270, 173.342758 581.400024 -617.571350, 176.279037 727.494873 -621.136292, -588.131226 -509.928192 -486.135284, 324.669189 577.579407 -619.894409, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.124817 -373.710419 -498.460358, 319.791656 726.354004 -767.805359, 633.909729 -437.044098 383.793488, 323.696594 726.676880 -622.351379, -726.385376 -523.396912 -412.786194, 636.065430 -434.571960 480.743744, -102.421944 -299.243835 203.946594, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 174.222656 579.923645 -768.317444, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -220.866791 -420.365112 203.115341, -577.472900 -438.226837 -346.949524, -125.441429 -277.751312 49.821171, 247.779968 638.351196 -692.941528, -243.108978 -391.617493 48.328861, 173.752213 727.934814 -765.626282, -94.713440 -428.467987 104.848808, -251.945602 -269.006744 159.687607, 639.800842 -431.631104 285.595062, 323.918213 579.125793 -769.676147, 
-721.278564 -378.365448 -356.620270, 173.444290 581.363220 -617.668945, 176.142654 727.660522 -621.005493, -588.131226 -509.928192 -486.135284, 324.570099 577.577637 -620.000000, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.124817 -373.710419 -498.460358, 319.846191 726.391724 -767.832825, 633.909729 -437.044098 383.793488, 323.693298 726.699402 -622.322998, -726.385376 -523.396912 -412.786194, 636.065430 -434.571960 480.743744, -102.595497 -298.924225 203.893738, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 174.311340 579.865234 -768.217346, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -220.934830 -420.249817 203.192139, -577.472900 -438.226837 -346.949524, -125.285133 -277.826080 49.780685, 247.248520 639.636841 -692.798706, -242.885513 -391.982513 48.369579, 173.610825 728.039490 -765.751465, -94.564316 -428.466125 105.345528, -252.038925 -268.939941 159.216003, 639.800842 -431.631104 285.595062, 323.697174 579.246765 -769.513367, 
-721.278564 -378.365448 -356.620270, 173.506973 581.278320 -617.692383, 176.027832 727.708679 -620.921692, -588.131226 -509.928192 -486.135284, 324.436432 577.624268 -620.202881, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.124817 -373.710419 -498.460358, 319.822205 726.405579 -767.814880, 633.909729 -437.044098 383.793488, 323.730194 726.703308 -622.264038, -726.385376 -523.396912 -412.786194, 636.065430 -434.571960 480.743744, -102.789154 -298.683380 203.942139, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 174.325531 579.840088 -768.190796, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -221.342117 -420.015717 203.227203, -577.472900 -438.226837 -346.949524, -125.140114 -277.937500 49.789715, 246.675400 640.672913 -692.727295, -242.660126 -392.409088 48.403114, 173.523376 728.082886 -765.855347, -94.456924 -428.446320 105.990822, -252.203461 -268.838593 158.627426, 639.800842 -431.631104 285.595062, 323.505035 579.263489 -769.359741, 
-721.278564 -378.365448 -356.620270, 173.621567 581.184204 -617.768311, 175.942551 727.738220 -620.829712, -588.131226 -509.928192 -486.135284, 324.298340 577.687805 -620.330383, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.124817 -373.710419 -498.460358, 319.845886 726.432617 -767.838562, 633.909729 -437.044098 383.793488, 323.757233 726.750061 -622.262512, -726.385376 -523.396912 -412.786194, 636.065430 -434.571960 480.743744, -103.093704 -298.332703 204.006775, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 174.413391 579.780701 -768.125061, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -221.729385 -419.759216 203.251450, -577.472900 -438.226837 -346.949524, -125.048813 -278.016846 49.725414, 246.307190 641.776672 -692.787109, -242.481293 -392.710297 48.398083, 173.421738 728.085449 -765.920349, -94.388184 -428.489227 106.643929, -252.365448 -268.812347 158.089386, 639.800842 -431.631104 285.595062, 323.384186 579.231628 -769.201050, 
-721.278564 -378.365448 -356.620270, 173.775757 581.109802 -617.862061, 175.844238 727.790833 -620.731934, -588.131226 -509.928192 -486.135284, 324.158783 577.720398 -620.390381, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.124817 -373.710419 -498.460358, 319.918457 726.507996 -767.936523, 633.909729 -437.044098 383.793488, 323.777588 726.752380 -622.243530, -726.385376 -523.396912 -412.786194, 636.065430 -434.571960 480.743744, -103.404114 -297.838013 203.958115, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 174.562286 579.720093 -768.071472, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -222.128403 -419.603363 203.296692, -577.472900 -438.226837 -346.949524, -124.810158 -278.233887 49.679020, 246.052032 642.859741 -692.948486, -242.160034 -393.163391 48.333492, 173.327057 728.145203 -766.043518, -94.287285 -428.512848 107.588356, -252.597305 -268.803467 157.381805, 639.800842 -431.631104 285.595062, 323.367371 579.239380 -769.163574, 
-721.278564 -378.365448 -356.620270, 173.937408 581.073608 -618.013855, 175.692810 727.864868 -620.590515, -588.131226 -509.928192 -486.135284, 324.107758 577.783752 -620.498047, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.124817 -373.710419 -498.460358, 319.996979 726.590759 -768.003357, 633.909729 -437.044098 383.793488, 323.823059 726.788269 -622.204895, -726.385376 -523.396912 -412.786194, 636.065430 -434.571960 480.743744, -103.725342 -297.394836 203.957199, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 174.591797 579.703247 -768.050964, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -222.628296 -419.267303 203.429993, -577.472900 -438.226837 -346.949524, -124.420441 -278.603912 49.554001, 245.845474 643.923218 -693.009888, -241.866241 -393.673157 48.336216, 173.265778 728.193054 -766.095337, -94.191002 -428.563660 108.382927, -252.818436 -268.790649 156.430664, 639.800842 -431.631104 285.595062, 323.274384 579.296631 -769.076050, 
-721.278564 -378.365448 -356.620270, 174.015656 580.988281 -618.090698, 175.540482 727.857788 -620.447388, -588.131226 -509.928192 -486.135284, 324.015198 577.818237 -620.610352, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.124817 -373.710419 -498.460358, 320.040253 726.631470 -768.076782, 633.909729 -437.044098 383.793488, 323.835480 726.821167 -622.150879, -726.385376 -523.396912 -412.786194, 636.065430 -434.571960 480.743744, -103.999275 -297.048798 203.958206, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 174.707474 579.734314 -767.944275, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -223.013214 -419.057251 203.524216, -577.472900 -438.226837 -346.949524, -123.988663 -278.934875 49.447529, 245.726685 644.932068 -692.869019, -241.488708 -394.202789 48.257568, 173.232834 728.241760 -766.173401, -94.180931 -428.675690 109.261597, -252.981369 -268.801514 155.593750, 639.800842 -431.631104 285.595062, 323.194061 579.334778 -769.002869, 
-721.278564 -378.365448 -356.620270, 174.042313 580.971558 -618.071106, 175.493073 727.909546 -620.388794, -588.131226 -509.928192 -486.135284, 323.985168 577.908264 -620.741028, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.124817 -373.710419 -498.460358, 320.069794 726.644287 -768.113403, 633.909729 -437.044098 383.793488, 323.891235 726.930908 -622.098145, -726.385376 -523.396912 -412.786194, 636.065430 -434.571960 480.743744, -104.278732 -296.660065 204.060242, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 174.867340 579.742798 -767.824097, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -223.287567 -418.916656 203.609711, -577.472900 -438.226837 -346.949524, -123.410339 -279.313690 49.457710, 245.490555 645.864807 -692.633179, -241.191971 -394.581696 48.159779, 173.174805 728.325195 -766.269470, -94.089935 -428.752808 110.078522, -252.982651 -268.764923 154.703354, 639.800842 -431.631104 285.595062, 323.056427 579.361084 -768.891052, 
-721.278564 -378.365448 -356.620270, 174.119751 580.883789 -618.112305, 175.454926 727.937927 -620.376892, -588.131226 -509.928192 -486.135284, 323.978485 578.014465 -620.794861, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.124817 -373.710419 -498.460358, 320.104462 726.696350 -768.135376, 633.909729 -437.044098 383.793488, 323.924011 726.985962 -622.068787, -726.385376 -523.396912 -412.786194, 636.065430 -434.571960 480.743744, -104.602905 -296.509064 204.152115, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 175.076065 579.782349 -767.671570, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -223.718246 -418.564728 203.593185, -577.472900 -438.226837 -346.949524, -122.887657 -279.635651 49.519207, 245.338837 646.778625 -692.409790, -240.887772 -394.907959 48.125450, 173.094452 728.376770 -766.337830, -93.987404 -428.972717 110.719917, -253.106644 -268.592865 153.894775, 639.800842 -431.631104 285.595062, 322.940521 579.401001 -768.761414, 
-721.278564 -378.365448 -356.620270, 174.242203 580.852844 -618.206360, 175.369797 727.981262 -620.335083, -588.131226 -509.928192 -486.135284, 323.960571 578.129578 -620.821106, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.124817 -373.710419 -498.460358, 320.167297 726.767761 -768.211365, 633.909729 -437.044098 383.793488, 323.943787 727.064087 -622.032593, -726.385376 -523.396912 -412.786194, 636.065430 -434.571960 480.743744, -104.921921 -296.288361 204.265900, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 175.163803 579.828125 -767.621643, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -224.144684 -418.294037 203.608948, -577.472900 -438.226837 -346.949524, -122.402901 -279.907959 49.599758, 245.243484 647.641296 -692.262024, -240.622513 -395.110352 48.058426, 173.030380 728.401794 -766.431824, -94.006989 -429.174042 111.399811, -253.297485 -268.539642 153.136276, 639.800842 -431.631104 285.595062, 322.842072 579.495056 -768.620300, 
-721.278564 -378.365448 -356.620270, 174.313034 580.829346 -618.266663, 175.370392 728.020508 -620.298462, -588.131226 -509.928192 -486.135284, 323.969025 578.184143 -620.833801, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.124817 -373.710419 -498.460358, 320.192993 726.777344 -768.254639, 633.909729 -437.044098 383.793488, 323.951965 727.104980 -622.002747, -726.385376 -523.396912 -412.786194, 636.065430 -434.571960 480.743744, -105.184074 -296.063690 204.277206, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 175.206650 579.834961 -767.562256, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -224.517715 -418.115417 203.578735, -577.472900 -438.226837 -346.949524, -122.004356 -280.132233 49.483170, 245.135101 648.255127 -692.151184, -240.436127 -395.346893 48.019966, 173.005875 728.460083 -766.505676, -94.019783 -429.254608 111.894112, -253.315720 -268.493011 152.519318, 639.800842 -431.631104 285.595062, 322.697113 579.515198 -768.499268, 
-721.278564 -378.365448 -356.620270, 174.366241 580.823059 -618.246277, 175.347244 728.035828 -620.298218, -588.131226 -509.928192 -486.135284, 323.938080 578.218079 -620.924011, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.124817 -373.710419 -498.460358, 320.239471 726.786194 -768.326477, 633.909729 -437.044098 383.793488, 324.010986 727.156860 -622.019592, -726.385376 -523.396912 -412.786194, 636.065430 -434.571960 480.743744, -105.340973 -295.962860 204.291061, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 175.326126 579.905212 -767.395142, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -224.828278 -417.948761 203.689087, -577.472900 -438.226837 -346.949524, -121.691452 -280.311462 49.421165, 245.106003 648.947998 -691.992432, -240.154266 -395.643555 47.984356, 173.005890 728.524597 -766.546021, -94.095924 -429.377869 112.373924, -253.323471 -268.460022 151.974915, 639.800842 -431.631104 285.595062, 322.625580 579.552124 -768.414001, 
-721.278564 -378.365448 -356.620270, 174.386276 580.796265 -618.287598, 175.327652 728.067139 -620.272705, -588.131226 -509.928192 -486.135284, 323.938080 578.218079 -620.924011, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.124817 -373.710419 -498.460358, 320.246979 726.790466 -768.353577, 633.909729 -437.044098 383.793488, 324.097321 727.235229 -621.992065, -726.385376 -523.396912 -412.786194, 636.065430 -434.571960 480.743744, -105.454323 -295.941681 204.334778, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 175.451324 579.966248 -767.355713, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -224.960556 -417.866638 203.757706, -577.472900 -438.226837 -346.949524, -121.373665 -280.478180 49.441563, 245.104996 649.489624 -691.590088, -239.962662 -396.027466 47.968441, 172.955322 728.539673 -766.600647, -94.048019 -429.365723 112.635666, -253.332077 -268.414856 151.331375, 639.800842 -431.631104 285.595062, 322.557678 579.579895 -768.354492, 
-721.278564 -378.365448 -356.620270, 174.405441 580.739136 -618.349243, 175.311172 728.105835 -620.252686, -588.131226 -509.928192 -486.135284, 323.914917 578.182495 -620.974304, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.124817 -373.710419 -498.460358, 320.290680 726.795776 -768.382507, 633.909729 -437.044098 383.793488, 324.187744 727.255615 -621.904907, -726.385376 -523.396912 -412.786194, 636.065430 -434.571960 480.743744, -105.603371 -295.863129 204.376144, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 175.567169 580.071167 -767.343628, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -225.156784 -417.688141 203.873093, -577.472900 -438.226837 -346.949524, -121.275917 -280.578247 49.455185, 245.082199 650.092285 -691.351990, -239.835220 -396.454773 47.967430, 172.911240 728.582886 -766.626587, -94.063843 -429.411224 112.978096, -253.371170 -268.434540 150.864578, 639.800842 -431.631104 285.595062, 322.540375 579.611206 -768.323608, 
-721.278564 -378.365448 -356.620270, 174.428818 580.747437 -618.391724, 175.260025 728.154419 -620.198669, -588.131226 -509.928192 -486.135284, 323.901947 578.191589 -620.991211, 639.087952 -574.822998 308.504517, 492.922760 -427.563690 453.911774, -663.124817 -373.710419 -498.460358, 320.301910 726.798401 -768.407288, 633.909729 -437.044098 383.793488, 324.222351 727.275757 -621.882080, -726.385376 -523.396912 -412.786194, 636.065430 -434.571960 480.743744, -105.690529 -295.787170 204.411911, 496.159180 -596.810730 316.269775, 504.919128 -503.201569 322.791077, 494.559204 -407.470642 308.721130, 175.657532 580.074158 -767.315430, 498.977203 -570.342041 457.073120, 641.246216 -575.160278 450.648285, -225.359253 -417.450134 203.958267, -577.472900 -438.226837 -346.949524, -121.182129 -280.655853 49.448536, 245.074554 650.468994 -691.221680, -239.779419 -396.695099 47.971008, 172.895599 728.584106 -766.649658, -94.114708 -429.426941 113.204048, -253.389313 -268.367157 150.467270, 639.800842 -431.631104 285.595062, 322.569824 579.620605 -768.313477, 
